NR_CERTIFICADO;DT_PROTOCOLO
1146824823117;2025-06-24
1146825033117;2025-10-03
1146825163115;2025-10-06
1146825203114;2025-10-06
1146825213117;2025-10-06
1146825363109;2025-10-08
1146825743109;2025-10-13
1146826733114;2025-10-27
1146826843117;2025-10-27
1146827053109;2025-10-30
1146827083109;2025-10-30
1146827153117;2025-10-31
1146827163117;2025-10-31
1146827183117;2025-11-05
1146827363114;2025-11-04
1146827383117;2025-11-07
1146827523117;2025-11-06
1146827543109;2025-11-06
1146827563109;2025-11-11
1146827583114;2025-11-07
1146827813109;2025-11-11
1146827813117;2025-11-11
1146828013117;2025-12-03
1146828093117;2025-11-14
1146828193117;2025-11-18
1146828273109;2025-11-18
1146828333111;2025-11-26
1146828383109;2025-11-19
1146828473117;2025-11-24
1146828493117;2025-12-17
1146828493108;2025-12-17
1146828523117;2025-11-24
1146828643117;2025-11-25
1146828663117;2025-11-25
1146828683115;2025-11-25
1146828693115;2025-11-25
1146828943109;2025-11-28
1146828983115;2025-12-02
1146829033115;2025-12-03
1146829063109;2025-12-03
1146829133109;2025-12-04
1146829143117;2025-12-04
1146829163117;2025-12-05
1146829203109;2025-12-05
1146829223108;2025-12-05
1146829253117;2025-12-05
1146829253109;2025-12-05
1146829283115;2025-12-08
1146829323115;2025-12-08
1146829383109;2025-12-09
1146829433115;2025-12-09
1146829503108;2025-12-26
1146829583117;2025-12-10
1146829633117;2025-12-10
1146829663109;2025-12-11
1146829713109;2025-12-12
1146829723109;2025-12-12
1146829763117;2025-12-18
1146829793109;2025-12-15
1146829903112;2025-12-26
1146829963117;2025-12-17
1146829973109;2025-12-17
1146829983109;2025-12-18
1146829993117;2025-12-17
1146830063115;2025-12-22
1146830093109;2025-12-23
1146830213108;2025-12-19
1146830253108;2025-12-20
1146830303117;2025-12-22
1146830313111;2025-12-22
1146830313108;2025-12-22
1146830333117;2025-12-22
1146830343115;2025-12-23
1146830383109;2025-12-23
1146830393109;2025-12-23
1146830443117;2025-12-23
1146830483114;2025-12-26
1146830523117;2025-12-29
1146830553115;2025-12-29
1146834953109;2025-06-18
1146875813108;2025-10-08
1146875823109;2025-10-09
1146875823112;2025-10-09
1146875833109;2025-10-09
1146875863112;2025-10-10
1146875873109;2025-10-10
1146875883108;2025-10-10
1146875903108;2025-10-10
1146875933111;2025-10-13
1146875943112;2025-10-13
1146875953117;2025-10-13
1146876013117;2025-10-14
1146876013108;2025-10-14
1146876023117;2025-10-14
1146876023108;2025-10-14
1146876033108;2025-10-14
1146876043112;2025-10-16
1146876053111;2025-10-16
1146876073111;2025-10-17
1146876143109;2025-10-21
1146876223114;2025-10-22
1146876233109;2025-10-22
1146876253114;2025-10-22
1146876273108;2025-10-23
1146876323108;2025-10-24
1146876333112;2025-10-24
1146876343114;2025-10-24
1146876353111;2025-10-24
1146876363114;2025-10-27
1146876373117;2025-10-27
1146876433117;2025-10-28
1146876453112;2025-10-29
1146876473109;2025-10-30
1146876523114;2025-10-30
1146876533117;2025-10-30
1146876543108;2025-10-31
1146876563108;2025-10-31
1146876573109;2025-11-03
1146876593117;2025-11-03
1146876603112;2025-11-03
1146876633112;2025-11-05
1146876643109;2025-11-05
1146876653108;2025-11-06
1146876683115;2025-11-06
1146876693111;2025-11-06
1146876703111;2025-11-07
1146876713109;2025-11-11
1146876733117;2025-11-07
1146876743109;2025-11-10
1146876753111;2025-11-10
1146876783112;2025-11-10
1146876793114;2025-11-10
1146876813112;2025-11-12
1146876903108;2025-11-13
1146876923112;2025-11-14
1146876953112;2025-11-14
1146876963111;2025-11-14
1146876983108;2025-11-14
1146877013108;2025-11-17
1146877023108;2025-11-18
1146877033109;2025-11-18
1146877063112;2025-11-19
1146877073108;2025-11-19
1146877153108;2025-11-26
1146877163111;2025-11-26
1146877213108;2025-11-27
1146877233109;2025-11-27
1146877243117;2025-11-28
1146877253108;2025-11-28
1146877263117;2025-11-28
1146877273112;2025-11-28
1146877293108;2025-11-28
1146877303108;2025-11-28
1146877333112;2025-11-28
1146877353108;2025-11-28
1146877373111;2025-12-01
1146877413117;2025-12-02
1146877423117;2025-12-02
1146877463108;2025-12-03
1146877473112;2025-12-03
1146877503111;2025-12-03
1146877513109;2025-12-04
1146877523112;2025-12-04
1146877543108;2025-12-04
1146877563117;2025-12-05
1146877563108;2025-12-05
1146877573117;2025-12-05
1146877613112;2025-12-08
1146877633112;2025-12-08
1146877643109;2025-12-08
1146877673109;2025-12-09
1146877683109;2025-12-09
1146877703117;2025-12-10
1146877723117;2025-12-11
1146877733112;2025-12-11
1146877743109;2025-12-11
1146877753111;2025-12-11
1146877763108;2025-12-11
1146877783108;2025-12-16
1146877793112;2025-12-12
1146877803111;2025-12-15
1146877853117;2025-12-17
1146877903109;2025-12-22
1146877913109;2025-12-22
1146877933109;2025-12-22
1146877943111;2025-12-22
1146877953111;2025-12-23
1146877963108;2025-12-23
1146877973108;2025-12-23
1146877993108;2025-12-26
1146878003109;2025-12-29
1146997863114;2025-06-27
1146997913109;2025-06-24
1146997923117;2025-06-24
1146998013114;2025-06-24
1146998173117;2025-06-24
1146998383117;2025-06-25
1146998423117;2025-06-30
1146998433117;2025-06-27
1146998513117;2025-07-08
1146998643109;2025-06-25
1146998943108;2025-07-02
1146999153109;2025-06-25
1146999283114;2025-06-27
1146999403109;2025-06-25
1146999423109;2025-06-25
1146999423117;2025-06-25
1146999553117;2025-07-09
1146999603114;2025-06-27
1146999753108;2025-07-02
1146999803117;2025-07-03
1146999843117;2025-07-08
1146999973109;2025-06-25
1147000033109;2025-06-27
1147000033117;2025-06-27
1147000083111;2025-06-25
1147000213112;2025-06-26
1147000243115;2025-06-25
1147000453114;2025-07-02
1147000553109;2025-06-25
1147000653117;2025-06-26
1147000753109;2025-06-25
1147000863117;2025-06-25
1147000883114;2025-06-25
1147001033109;2025-06-25
1147001033114;2025-06-25
1147001143117;2025-06-25
1147001203117;2025-07-07
1147001353117;2025-06-25
1147001503114;2025-06-25
1147001593114;2025-06-25
1147001673114;2025-06-25
1147001693111;2025-06-25
1147001793117;2025-06-25
1147001803114;2025-07-11
1147001923114;2025-06-26
1147001953117;2025-07-01
1147002113108;2025-07-02
1147002143108;2025-06-26
1147002223115;2025-07-09
1147002243108;2025-06-26
1147002293117;2025-06-26
1147002333117;2025-07-01
1147002423114;2025-06-26
1147002543117;2025-06-26
1147002583108;2025-06-26
1147002613112;2025-06-30
1147002683108;2025-06-26
1147002733117;2025-06-26
1147002743117;2025-07-17
1147002803117;2025-06-27
1147002893117;2025-06-26
1147003033117;2025-06-26
1147003173117;2025-06-26
1147003193108;2025-06-26
1147003203114;2025-06-30
1147003283117;2025-06-26
1147003333117;2025-06-26
1147003393115;2025-06-26
1147003473117;2025-06-26
1147003553108;2025-07-02
1147003643108;2025-07-02
1147003993117;2025-06-26
1147004033114;2025-07-22
1147004103109;2025-07-03
1147004123117;2025-06-26
1147004233108;2025-06-26
1147004243108;2025-06-26
1147004273117;2025-06-26
1147004283117;2025-07-08
1147004393114;2025-06-26
1147004433108;2025-06-26
1147004453114;2025-06-26
1147004543117;2025-06-26
1147004553108;2025-06-27
1147004703117;2025-06-30
1147004783114;2025-06-26
1147004993109;2025-06-26
1147004993114;2025-06-26
1147005003114;2025-06-26
1147005023114;2025-06-26
1147005073108;2025-06-26
1147005133117;2025-06-27
1147005213112;2025-06-26
1147005403111;2025-06-26
1147005483117;2025-06-26
1147005503117;2025-06-26
1147005563109;2025-06-27
1147005843111;2025-06-26
1147005893111;2025-06-27
1147005903114;2025-06-27
1147005973114;2025-06-26
1147005983117;2025-06-26
1147006083117;2025-06-27
1147006253117;2025-06-27
1147006253109;2025-06-27
1147006303108;2025-06-27
1147006313108;2025-06-27
1147006393114;2025-06-28
1147006403114;2025-06-27
1147006423117;2025-06-27
1147006423109;2025-06-27
1147006753114;2025-06-27
1147006763117;2025-07-08
1147006863114;2025-06-27
1147006883117;2025-06-27
1147006903111;2025-06-30
1147006953117;2025-06-27
1147007063114;2025-06-27
1147007193117;2025-06-27
1147007323108;2025-06-27
1147007453108;2025-06-27
1147007473108;2025-06-27
1147007513111;2025-06-30
1147007573109;2025-06-30
1147007743108;2025-06-27
1147007803117;2025-06-27
1147109303111;2025-08-29
1147109323112;2025-09-11
1147109333111;2025-09-12
1147109343108;2025-09-15
1147109353111;2025-09-29
1147109363114;2025-10-06
1147109383112;2025-10-07
1147109393117;2025-10-08
1147109403108;2025-10-08
1147109413114;2025-10-09
1147109423108;2025-10-09
1147109443108;2025-10-09
1147109463117;2025-10-10
1147109473108;2025-10-28
1147109513115;2025-10-24
1147109523117;2025-10-21
1147109523108;2025-10-21
1147109533111;2025-10-22
1147109543108;2025-10-23
1147109553109;2025-10-23
1147109573108;2025-10-30
1147109583111;2025-10-31
1147109603109;2025-11-07
1147109613111;2025-11-10
1147109623108;2025-11-19
1147109633108;2025-11-21
1147109643114;2025-11-30
1147109653108;2025-11-25
1147109683114;2025-11-26
1147109693114;2025-11-27
1147109703109;2025-11-27
1147109713109;2025-11-27
1147109723108;2025-11-28
1147109733108;2025-11-28
1147109743111;2025-11-28
1147109753108;2025-11-28
1147109763111;2025-12-01
1147109783111;2025-12-10
1147109793108;2025-12-11
1147109803108;2025-12-12
1147109843117;2025-12-18
1147109863111;2025-12-23
1147119243117;2025-09-02
1147119313112;2025-09-23
1147119393109;2025-10-01
1147119403109;2025-10-06
1147119423112;2025-10-02
1147119443108;2025-10-01
1147119463108;2025-10-15
1147119473108;2025-10-01
1147119483108;2025-10-02
1147119533112;2025-10-02
1147119543108;2025-10-02
1147119593111;2025-10-02
1147119613109;2025-10-02
1147119623108;2025-10-02
1147119643109;2025-10-02
1147119683117;2025-10-03
1147119723109;2025-10-03
1147119733112;2025-10-03
1147119743112;2025-10-03
1147119763117;2025-10-03
1147119773112;2025-10-03
1147119793109;2025-10-03
1147119803108;2025-10-03
1147119823117;2025-10-06
1147119863112;2025-10-06
1147119913111;2025-10-06
1147119933117;2025-10-06
1147119963115;2025-10-27
1147119973111;2025-10-06
1147120003109;2025-10-07
1147120003117;2025-10-07
1147120013109;2025-10-07
1147120013117;2025-10-07
1147120043112;2025-10-07
1147120063109;2025-10-07
1147120073111;2025-10-07
1147120083112;2025-10-07
1147120103112;2025-10-07
1147120113109;2025-10-07
1147120123117;2025-10-07
1147120133112;2025-10-07
1147120143112;2025-10-07
1147120153109;2025-10-07
1147120163109;2025-10-07
1147120163117;2025-10-07
1147120173109;2025-10-07
1147120173117;2025-10-07
1147120183111;2025-10-07
1147120193109;2025-10-08
1147120203117;2025-10-08
1147120213109;2025-10-08
1147120243112;2025-10-08
1147120253112;2025-10-08
1147120263108;2025-10-08
1147120273111;2025-11-12
1147120293111;2025-10-08
1147120303109;2025-10-08
1147120313108;2025-10-08
1147120323112;2025-10-08
1147120333112;2025-10-27
1147120343111;2025-10-31
1147120353109;2025-10-09
1147120373112;2025-10-09
1147120383108;2025-10-09
1147120453112;2025-10-09
1147120483111;2025-10-10
1147120493109;2025-10-10
1147120503112;2025-10-10
1147120513108;2025-10-31
1147120533108;2025-10-10
1147120563117;2025-10-10
1147120593112;2025-10-10
1147120603109;2025-10-10
1147120613109;2025-10-13
1147120633112;2025-10-13
1147120663109;2025-10-16
1147120713109;2025-10-13
1147120723109;2025-10-14
1147120733109;2025-10-14
1147120743109;2025-10-14
1147120753112;2025-10-14
1147120763109;2025-10-14
1147120793109;2025-10-14
1147120813109;2025-10-14
1147120823111;2025-10-14
1147120843109;2025-10-14
1147120853109;2025-10-14
1147120883109;2025-10-14
1147120923108;2025-10-14
1147120933112;2025-10-14
1147120963117;2025-10-15
1147120973109;2025-10-14
1147120983108;2025-10-14
1147121003109;2025-10-15
1147121013109;2025-10-15
1147121053108;2025-10-15
1147121063112;2025-10-15
1147121073109;2025-10-15
1147121083109;2025-10-15
1147121103111;2025-10-17
1147121113108;2025-10-16
1147121123108;2025-10-16
1147121133109;2025-10-16
1147121143109;2025-10-16
1147121163109;2025-10-16
1147121173109;2025-10-16
1147121183111;2025-10-27
1147121203108;2025-10-16
1147121223109;2025-10-17
1147121233117;2025-10-17
1147121243111;2025-10-17
1147121263109;2025-10-17
1147121283109;2025-10-17
1147121293112;2025-10-17
1147121303109;2025-10-17
1147121313112;2025-10-17
1147121323109;2025-10-17
1147121333109;2025-10-17
1147121353112;2025-10-17
1147121373117;2025-10-17
1147121383109;2025-10-17
1147121393112;2025-10-17
1147121433112;2025-10-20
1147121443108;2025-10-20
1147121513109;2025-10-21
1147121533109;2025-10-21
1147121543108;2025-10-21
1147121553108;2025-10-21
1147121563112;2025-10-21
1147121573109;2025-10-21
1147121583109;2025-10-23
1147121603112;2025-10-21
1147121613111;2025-10-22
1147121623112;2025-10-21
1147121633112;2025-10-21
1147121643112;2025-10-21
1147121693109;2025-10-30
1147121773109;2025-10-22
1147121803108;2025-10-23
1147121833109;2025-10-27
1147121853108;2025-10-23
1147121873112;2025-10-23
1147121883109;2025-10-23
1147121893109;2025-10-23
1147121913109;2025-10-24
1147121923109;2025-10-23
1147121933112;2025-10-23
1147121943108;2025-10-24
1147121953112;2025-10-24
1147121963109;2025-10-24
1147121973111;2025-10-24
1147121993109;2025-10-24
1147122003111;2025-10-24
1147122013109;2025-10-24
1147122023117;2025-10-24
1147122033108;2025-10-24
1147122043112;2025-10-24
1147122063112;2025-10-27
1147122073109;2025-10-27
1147122083117;2025-10-27
1147122093109;2025-10-28
1147122143109;2025-10-27
1147122153109;2025-10-27
1147122163108;2025-10-27
1147122183109;2025-10-27
1147122213109;2025-10-27
1147122253111;2025-10-28
1147122263112;2025-10-28
1147122273108;2025-10-28
1147122283108;2025-10-28
1147122313109;2025-10-28
1147122323108;2025-10-28
1147122343109;2025-10-28
1147122353112;2025-10-28
1147122363108;2025-10-28
1147122373111;2025-10-29
1147122413108;2025-10-29
1147122423109;2025-10-29
1147122433109;2025-10-29
1147122443117;2025-11-05
1147122463108;2025-10-29
1147122473111;2025-10-29
1147122483109;2025-10-29
1147122493111;2025-10-30
1147122503111;2025-10-30
1147122513108;2025-10-29
1147122523111;2025-10-29
1147122543112;2025-10-29
1147122553109;2025-10-30
1147122563109;2025-10-30
1147122573111;2025-10-30
1147122593109;2025-10-30
1147122603109;2025-10-30
1147122613109;2025-10-30
1147122623109;2025-10-30
1147122653108;2025-10-30
1147122663112;2025-10-30
1147122683108;2025-10-30
1147122693112;2025-10-30
1147122703111;2025-10-31
1147122723115;2025-10-31
1147122763108;2025-10-31
1147122773108;2025-10-31
1147122803109;2025-10-31
1147122823112;2025-10-31
1147122833112;2025-10-31
1147122843112;2025-10-31
1147122853109;2025-10-31
1147122863108;2025-10-31
1147122883111;2025-10-31
1147122933117;2025-10-31
1147122933111;2025-10-31
1147122963108;2025-10-31
1147122973115;2025-10-31
1147122983109;2025-10-31
1147122993111;2025-11-28
1147123003108;2025-10-31
1147123013108;2025-10-31
1147123043111;2025-10-31
1147123063108;2025-10-31
1147123083108;2025-11-03
1147123093117;2025-11-03
1147123093109;2025-11-03
1147123123111;2025-11-07
1147123123117;2025-11-07
1147123133111;2025-11-07
1147123143112;2025-11-10
1147123153109;2025-11-12
1147123163108;2025-11-11
1147123173112;2025-11-12
1147123203108;2025-11-14
1147123213109;2025-12-11
1147123243114;2025-11-24
1147123253109;2025-11-26
1147123283114;2025-11-26
1147123293112;2025-11-27
1147123333112;2025-12-05
1147123353109;2025-12-04
1147123383115;2025-12-09
1147123403109;2025-12-11
1147123423109;2025-12-12
1147123433111;2025-12-12
1147123463109;2025-12-16
1147123463117;2025-12-16
1147123483112;2025-12-16
1147123493109;2025-12-19
1147123503109;2025-12-17
1147123543109;2025-12-19
1147123563108;2025-12-19
1147123573109;2025-12-19
1147123583108;2025-12-19
1147123603109;2025-12-19
1147123613109;2025-12-19
1147123633109;2025-12-19
1147123643112;2025-12-19
1147123653112;2025-12-19
1147123673108;2025-12-19
1147129343108;2025-09-26
1147129353108;2025-09-26
1147129363108;2025-09-26
1147129393108;2025-09-26
1147129403108;2025-09-26
1147129413114;2025-09-30
1147129503117;2025-10-23
1147129533109;2025-10-21
1147129603109;2025-10-27
1147129613108;2025-10-27
1147129623109;2025-10-27
1147129633109;2025-10-28
1147129653109;2025-10-28
1147129663111;2025-11-11
1147129683114;2025-10-28
1147129723108;2025-10-29
1147129743112;2025-10-29
1147129753109;2025-10-30
1147129793115;2025-10-30
1147129793109;2025-10-30
1147129803115;2025-10-30
1147129803109;2025-10-30
1147129833109;2025-10-30
1147129843109;2025-10-30
1147129863112;2025-10-31
1147129873109;2025-10-31
1147129883109;2025-10-31
1147129933109;2025-11-03
1147129943108;2025-11-03
1147129973108;2025-11-03
1147130003109;2025-11-04
1147130023108;2025-11-05
1147130023117;2025-11-05
1147130033109;2025-11-05
1147130043108;2025-11-05
1147130053108;2025-11-06
1147130133109;2025-11-07
1147130163109;2025-11-10
1147130193109;2025-11-07
1147130213109;2025-11-07
1147130223112;2025-11-07
1147130243112;2025-11-07
1147130253109;2025-11-12
1147130273109;2025-11-25
1147130283108;2025-11-13
1147130293111;2025-11-13
1147130313109;2025-11-14
1147130333117;2025-11-14
1147130343109;2025-11-14
1147130353109;2025-11-14
1147130363109;2025-11-14
1147130373108;2025-11-14
1147130393108;2025-11-17
1147130403109;2025-11-17
1147130413109;2025-11-17
1147130423109;2025-11-17
1147130433109;2025-11-18
1147130453112;2025-11-19
1147130483112;2025-11-21
1147130503109;2025-11-25
1147130513109;2025-11-26
1147130533109;2025-11-26
1147130563109;2025-11-28
1147130603117;2025-12-02
1147130613117;2025-12-04
1147130623108;2025-12-05
1147130633112;2025-12-05
1147130653109;2025-12-05
1147130663108;2025-12-11
1147130683112;2025-12-10
1147130703117;2025-12-10
1147130733108;2025-12-12
1147130753112;2025-12-16
1147130773108;2025-12-16
1147130783109;2025-12-17
1147130813109;2025-12-19
1147130823108;2025-12-22
1147130833112;2025-12-23
1147130863112;2025-12-24
1147130923108;2025-12-26
1147130933108;2025-12-29
1147130973109;2025-12-29
1147149343109;2025-07-07
1147149493109;2025-07-17
1147149563109;2025-08-04
1147149653117;2025-08-08
1147149723109;2025-08-15
1147149753109;2025-08-20
1147149763109;2025-08-20
1147149783109;2025-08-19
1147150053117;2025-09-09
1147150103117;2025-09-12
1147150143109;2025-09-17
1147150493117;2025-10-14
1147150583109;2025-10-17
1147150813109;2025-10-30
1147150913109;2025-11-05
1147151043109;2025-11-21
1147151123109;2025-12-12
1147151173108;2025-11-18
1147151243109;2025-11-26
1147151313115;2025-11-26
1147151353109;2025-11-27
1147151393109;2025-11-28
1147151463109;2025-12-04
1147151503109;2025-12-08
1147151643109;2025-12-15
1147151713109;2025-12-17
1147151803109;2025-12-22
